Gender,Academic_Performance,Favorite_Subjects,Weak_Subjects,Skills,Interests,Personality_Type,Preferred_Career_Type,Hands_On_Learning,Long_Term_Education_Plan,Financial_Affordability,Scholarship_Eligibility,Technical_Aptitude,Analytical_Reasoning,Creativity_Level,Parent_Guidance,Peer_Influence,Distance_To_College,Availability_Of_Courses,Recommended_Path,Suitable_Careers,Suggested_Courses,Skills_To_Develop,Challenges_To_Overcome
Male,60.2,"Geography, Biology",English,"Critical Thinking, Leadership","Writing, Business",Introvert,Skill-Based,False,True,Medium,False,8.6,7.7,6.2,Vocational,PUC,10,False,Diploma,"Accountant, Economist","CA Foundation, Diploma in Finance","Communication, Creativity",Parental Pressure
Male,60.3,"Mathematics, History",English,"Creativity, Public Speaking","Music, Art",Extrovert,Neutral,True,True,Medium,True,2.4,5.2,9.4,Academic,PUC,40,True,Diploma,"Business Analyst, Marketing Professional","Diploma in Finance, Bachelor of Commerce","Time Management, Coding",Lack of Focus
Male,84.5,"Geography, Biology",English,"Creativity, Problem Solving","Reading, Music",Ambivert,Skill-Based,True,True,Medium,True,9.9,6.8,1.1,Neutral,Diploma,24,False,Diploma,"Accountant, Business Analyst","Diploma in Finance, Bachelor of Commerce","Communication, Time Management",Lack of Focus
Female,66.5,"Biology, Economics",English,"Teamwork, Problem Solving","Music, Business",Introvert,Neutral,True,True,Medium,True,3.7,7.0,9.8,Academic,PUC,19,False,Diploma,"Artist, Designer","Diploma in Fine Arts, Bachelor of Arts","Networking, Time Management",Time Management
Female,71.4,"Mathematics, Biology",Physics,"Teamwork, Public Speaking","Business, Music",Introvert,Skill-Based,True,True,Medium,False,2.7,4.9,8.4,Neutral,PUC,42,False,Diploma,"Engineer, Doctor","MBBS, Bachelor of Science","Networking, Time Management",Time Management
Female,69.4,"Geography, Physics",English,"Coding, Creativity","Sports, Music",Introvert,Academic,False,True,High,True,9.3,9.2,6.9,Academic,Diploma,21,True,PUC,"Economist, Accountant","Bachelor of Commerce, CA Foundation","Networking, Technical Skills",Time Management
Male,81.9,"Biology, Physics",History,"Creativity, Teamwork","Writing, Sports",Ambivert,Academic,True,True,High,True,3.4,3.3,9.2,Academic,Diploma,23,False,PUC,"Scientist, Data Analyst","Bachelor of Science, Diploma in Engineering","Coding, Technical Skills",Financial Constraint
Female,77.2,"Geography, History",Mathematics,"Public Speaking, Critical Thinking","Sports, Art",Ambivert,Academic,True,False,High,True,4.1,7.2,7.6,Academic,PUC,4,True,Diploma,"Historian, Writer","Bachelor of Arts, Diploma in Fine Arts","Time Management, Networking",Financial Constraint
Female,61.0,"History, Geography",Chemistry,"Leadership, Problem Solving","Art, Sports",Introvert,Neutral,True,True,Medium,True,9.1,9.5,8.4,Academic,Neutral,39,True,Diploma,"Historian, Writer","Bachelor of Arts, Diploma in Fine Arts","Coding, Time Management",Financial Constraint
Female,93.3,"Biology, Chemistry",History,"Critical Thinking, Leadership","Art, Business",Extrovert,Academic,False,True,Medium,False,4.2,2.1,5.1,Vocational,Diploma,32,True,PUC,"Marketing Professional, Business Analyst","CA Foundation, Diploma in Finance","Coding, Communication",Parental Pressure
Female,92.9,"Mathematics, Economics",English,"Coding, Teamwork","Business, Art",Ambivert,Neutral,True,False,Low,True,1.6,6.8,8.2,Vocational,Neutral,46,False,Diploma,"Economist, Business Analyst","CA Foundation, Bachelor of Commerce","Creativity, Communication",Lack of Focus
Female,94.5,"History, Mathematics",Geography,"Teamwork, Leadership","Business, Music",Extrovert,Skill-Based,False,True,High,True,9.5,9.5,3.1,Academic,PUC,25,True,Diploma,"Business Analyst, Economist","Bachelor of Commerce, CA Foundation","Communication, Networking",Time Management
Female,93.4,"Biology, Chemistry",Mathematics,"Coding, Creativity","Music, Business",Introvert,Neutral,False,False,Medium,True,1.2,3.3,6.9,Neutral,PUC,35,True,PUC,"Data Analyst, Engineer","Bachelor of Science, MBBS","Communication, Technical Skills",Lack of Focus
Male,63.2,"Chemistry, Geography",Physics,"Critical Thinking, Leadership","Writing, Reading",Extrovert,Neutral,True,False,Low,False,8.5,2.4,4.6,Neutral,Diploma,40,True,Diploma,"Economist, Accountant","Diploma in Finance, CA Foundation","Networking, Creativity",Financial Constraint
Male,75.5,"Economics, English",History,"Problem Solving, Creativity","Business, Sports",Extrovert,Academic,False,True,Low,False,1.5,8.4,4.7,Academic,Neutral,18,True,PUC,"Data Analyst, Scientist","Diploma in Engineering, MBBS","Networking, Creativity",Time Management
Male,84.3,"Economics, Geography",English,"Teamwork, Coding","Sports, Reading",Ambivert,Skill-Based,False,True,High,True,2.8,6.4,7.8,Neutral,Neutral,32,True,Diploma,"Scientist, Data Analyst","Bachelor of Science, Diploma in Engineering","Networking, Communication",Parental Pressure
Male,64.2,"English, Biology",Mathematics,"Teamwork, Critical Thinking","Technology, Music",Ambivert,Academic,False,True,Low,True,8.3,9.2,5.4,Academic,Diploma,27,False,PUC,"Economist, Marketing Professional","Diploma in Finance, Bachelor of Commerce","Networking, Coding",Time Management
Female,75.6,"Chemistry, Mathematics",Biology,"Public Speaking, Critical Thinking","Art, Reading",Extrovert,Neutral,True,False,High,False,7.8,7.1,7.0,Vocational,Diploma,32,True,Diploma,"Writer, Designer","Diploma in Fine Arts, Bachelor of Arts","Time Management, Coding",Time Management
Female,79.8,"Physics, Geography",History,"Critical Thinking, Leadership","Business, Music",Introvert,Academic,False,True,Medium,False,2.8,4.9,5.6,Neutral,PUC,12,True,PUC,"Marketing Professional, Accountant","Diploma in Finance, Bachelor of Commerce","Creativity, Communication",Financial Constraint
Female,85.5,"History, English",Physics,"Critical Thinking, Public Speaking","Art, Sports",Introvert,Academic,False,True,Low,True,6.1,4.1,7.4,Neutral,Neutral,33,False,PUC,"Engineer, Data Analyst","MBBS, Bachelor of Science","Time Management, Communication",Parental Pressure
Female,62.5,"Biology, Economics",Physics,"Public Speaking, Leadership","Technology, Sports",Ambivert,Academic,False,False,Low,False,3.1,3.3,9.4,Academic,Neutral,1,False,Diploma,"Historian, Designer","Diploma in Fine Arts, Bachelor of Arts","Creativity, Networking",Lack of Focus
Male,75.3,"Biology, Economics",English,"Teamwork, Critical Thinking","Music, Sports",Introvert,Skill-Based,False,False,Medium,False,4.8,3.2,2.7,Vocational,PUC,34,False,Diploma,"Data Analyst, Scientist","MBBS, Bachelor of Science","Coding, Creativity",Lack of Focus
Female,88.1,"Biology, Economics",History,"Problem Solving, Creativity","Writing, Art",Introvert,Neutral,False,False,Medium,False,2.9,6.4,1.0,Neutral,Diploma,11,False,Diploma,"Writer, Historian","Literature Studies, Diploma in Fine Arts","Time Management, Creativity",Financial Constraint
Male,89.2,"Biology, Economics",Geography,"Teamwork, Coding","Business, Writing",Introvert,Skill-Based,False,True,Low,False,3.5,4.2,8.9,Academic,Diploma,39,False,Diploma,"Business Analyst, Economist","Bachelor of Commerce, Diploma in Finance","Creativity, Coding",Parental Pressure
Female,94.5,"Geography, Mathematics",History,"Teamwork, Critical Thinking","Music, Art",Ambivert,Skill-Based,False,False,High,True,3.5,2.1,3.1,Vocational,PUC,45,True,Diploma,"Marketing Professional, Economist","Diploma in Finance, CA Foundation","Technical Skills, Networking",Lack of Focus
Female,74.5,"Biology, Economics",History,"Leadership, Coding","Writing, Reading",Introvert,Neutral,False,True,Low,False,6.5,6.6,6.8,Academic,Neutral,27,False,Diploma,"Data Analyst, Doctor","MBBS, Bachelor of Science","Creativity, Networking",Financial Constraint
Male,84.6,"Chemistry, Biology",Mathematics,"Leadership, Creativity","Business, Sports",Ambivert,Academic,False,False,Low,True,5.7,8.9,6.1,Neutral,Diploma,13,False,Diploma,"Economist, Business Analyst","CA Foundation, Bachelor of Commerce","Communication, Creativity",Financial Constraint
Female,93.2,"Physics, Geography",Chemistry,"Public Speaking, Critical Thinking","Sports, Business",Extrovert,Academic,False,False,Low,True,3.7,2.1,7.2,Academic,PUC,29,False,PUC,"Economist, Marketing Professional","Bachelor of Commerce, Diploma in Finance","Technical Skills, Coding",Lack of Focus
Female,82.7,"Chemistry, Biology",Mathematics,"Public Speaking, Coding","Technology, Business",Extrovert,Academic,False,True,High,False,3.5,4.6,5.3,Vocational,Diploma,44,True,PUC,"Writer, Artist","Literature Studies, Bachelor of Arts","Communication, Creativity",Parental Pressure
Female,76.1,"Biology, Chemistry",Economics,"Leadership, Critical Thinking","Music, Art",Ambivert,Academic,False,False,Low,True,9.5,5.3,4.6,Vocational,Diploma,9,False,Diploma,"Engineer, Doctor","Diploma in Engineering, Bachelor of Science","Communication, Technical Skills",Lack of Focus
Male,84.5,"History, English",Biology,"Public Speaking, Leadership","Writing, Business",Introvert,Skill-Based,False,True,High,True,6.2,6.9,1.2,Academic,Neutral,20,True,Diploma,"Engineer, Data Analyst","Bachelor of Science, MBBS","Time Management, Communication",Time Management
Male,82.3,"History, Physics",Geography,"Problem Solving, Critical Thinking","Writing, Technology",Extrovert,Academic,False,False,High,False,6.7,4.7,3.9,Neutral,Neutral,40,True,PUC,"Marketing Professional, Accountant","Diploma in Finance, CA Foundation","Communication, Networking",Parental Pressure
Male,60.0,"English, History",Biology,"Creativity, Problem Solving","Art, Business",Introvert,Neutral,False,False,Medium,False,4.3,5.4,8.8,Academic,Diploma,42,True,PUC,"Writer, Designer","Literature Studies, Bachelor of Arts","Technical Skills, Creativity",Parental Pressure
Female,80.0,"English, Biology",Physics,"Problem Solving, Critical Thinking","Music, Writing",Extrovert,Academic,False,False,High,False,7.8,9.1,4.0,Neutral,Diploma,10,True,Diploma,"Writer, Historian","Literature Studies, Bachelor of Arts","Coding, Communication",Time Management
Female,63.6,"English, Geography",Economics,"Critical Thinking, Leadership","Reading, Art",Ambivert,Skill-Based,False,False,Medium,False,3.9,4.4,7.2,Vocational,Diploma,38,False,Diploma,"Accountant, Marketing Professional","Diploma in Finance, CA Foundation","Networking, Technical Skills",Lack of Focus
Female,86.1,"History, English",Economics,"Critical Thinking, Public Speaking","Writing, Business",Introvert,Academic,True,False,Medium,False,4.8,4.6,7.2,Vocational,Neutral,50,True,Diploma,"Historian, Designer","Diploma in Fine Arts, Bachelor of Arts","Coding, Technical Skills",Parental Pressure
Female,75.4,"Physics, Geography",Chemistry,"Problem Solving, Creativity","Sports, Writing",Introvert,Neutral,False,True,Medium,False,9.5,7.7,5.5,Academic,Diploma,41,True,Diploma,"Business Analyst, Accountant","CA Foundation, Diploma in Finance","Time Management, Communication",Parental Pressure
Female,67.8,"Biology, Physics",Chemistry,"Public Speaking, Coding","Technology, Art",Ambivert,Neutral,False,False,Low,True,9.4,5.3,3.4,Academic,PUC,18,True,PUC,"Artist, Writer","Literature Studies, Bachelor of Arts","Coding, Communication",Financial Constraint
Male,89.7,"Mathematics, History",Physics,"Leadership, Coding","Writing, Reading",Introvert,Skill-Based,True,False,Low,True,8.2,5.2,6.1,Academic,Diploma,12,False,Diploma,"Designer, Historian","Literature Studies, Diploma in Fine Arts","Technical Skills, Coding",Financial Constraint
Female,94.4,"Mathematics, Biology",Physics,"Creativity, Problem Solving","Sports, Writing",Introvert,Skill-Based,False,False,High,True,1.7,2.1,2.6,Vocational,PUC,38,True,Diploma,"Doctor, Data Analyst","Diploma in Engineering, MBBS","Networking, Technical Skills",Lack of Focus
Male,61.2,"Geography, Chemistry",Economics,"Public Speaking, Creativity","Sports, Reading",Introvert,Skill-Based,False,False,High,False,4.2,1.5,3.9,Vocational,Neutral,49,False,Diploma,"Economist, Marketing Professional","Diploma in Finance, CA Foundation","Communication, Coding",Time Management
Male,93.6,"Mathematics, English",Biology,"Critical Thinking, Leadership","Business, Technology",Introvert,Academic,True,True,Medium,False,7.0,1.3,6.7,Vocational,Diploma,31,False,PUC,"Writer, Designer","Bachelor of Arts, Diploma in Fine Arts","Communication, Time Management",Time Management
Female,68.4,"History, Economics",Geography,"Teamwork, Creativity","Art, Sports",Introvert,Academic,False,True,Low,True,7.7,9.5,4.5,Neutral,PUC,13,False,PUC,"Accountant, Economist","Bachelor of Commerce, CA Foundation","Networking, Time Management",Lack of Focus
Female,64.3,"Physics, English",Biology,"Critical Thinking, Problem Solving","Business, Art",Ambivert,Academic,False,False,Low,True,1.9,5.7,4.8,Neutral,Neutral,17,False,PUC,"Doctor, Engineer","Diploma in Engineering, Bachelor of Science","Time Management, Networking",Time Management
Female,60.4,"Chemistry, History",Physics,"Problem Solving, Leadership","Technology, Sports",Introvert,Skill-Based,True,True,High,True,8.5,8.6,4.0,Neutral,Diploma,36,False,Diploma,"Marketing Professional, Accountant","CA Foundation, Bachelor of Commerce","Coding, Creativity",Lack of Focus
Female,89.3,"Economics, Geography",Mathematics,"Creativity, Coding","Technology, Business",Ambivert,Academic,False,True,Medium,False,9.3,4.0,5.6,Academic,Diploma,20,True,PUC,"Historian, Designer","Literature Studies, Diploma in Fine Arts","Technical Skills, Creativity",Lack of Focus
Female,93.7,"Mathematics, History",English,"Creativity, Teamwork","Technology, Business",Ambivert,Neutral,True,True,Low,True,4.7,1.8,1.3,Vocational,Diploma,11,False,Diploma,"Artist, Historian","Bachelor of Arts, Literature Studies","Creativity, Time Management",Time Management
Female,81.9,"Biology, History",English,"Critical Thinking, Problem Solving","Technology, Reading",Introvert,Academic,True,False,High,True,2.1,9.5,3.2,Neutral,Neutral,7,True,Diploma,"Business Analyst, Accountant","CA Foundation, Diploma in Finance","Technical Skills, Time Management",Financial Constraint
Female,78.7,"English, Chemistry",Mathematics,"Public Speaking, Leadership","Music, Sports",Extrovert,Academic,False,False,High,False,1.8,10.0,4.2,Neutral,Neutral,7,True,PUC,"Marketing Professional, Accountant","CA Foundation, Bachelor of Commerce","Technical Skills, Communication",Parental Pressure
Female,86.4,"Geography, Mathematics",History,"Creativity, Critical Thinking","Sports, Art",Extrovert,Skill-Based,True,True,High,True,5.3,7.6,4.2,Neutral,Diploma,28,False,Diploma,"Data Analyst, Engineer","MBBS, Diploma in Engineering","Networking, Technical Skills",Parental Pressure
Female,69.9,"Physics, Geography",Biology,"Critical Thinking, Coding","Business, Music",Extrovert,Skill-Based,True,True,Medium,True,2.1,7.3,5.2,Vocational,Diploma,1,False,Diploma,"Artist, Writer","Diploma in Fine Arts, Literature Studies","Creativity, Technical Skills",Lack of Focus
Male,89.9,"Chemistry, History",Physics,"Leadership, Teamwork","Technology, Sports",Ambivert,Academic,True,True,Low,True,2.4,7.2,7.2,Academic,PUC,50,False,PUC,"Artist, Writer","Diploma in Fine Arts, Bachelor of Arts","Technical Skills, Time Management",Parental Pressure
Female,77.0,"English, Mathematics",Economics,"Teamwork, Creativity","Reading, Writing",Ambivert,Neutral,False,False,Low,True,3.0,2.4,5.9,Vocational,PUC,33,True,PUC,"Engineer, Data Analyst","Diploma in Engineering, Bachelor of Science","Coding, Creativity",Financial Constraint
Female,63.6,"Physics, Biology",History,"Public Speaking, Creativity","Technology, Music",Ambivert,Skill-Based,True,False,Medium,True,9.4,1.4,8.6,Academic,Neutral,9,True,Diploma,"Doctor, Scientist","Bachelor of Science, Diploma in Engineering","Creativity, Networking",Lack of Focus
Female,82.2,"Chemistry, Economics",History,"Leadership, Critical Thinking","Writing, Reading",Extrovert,Neutral,False,True,Medium,True,8.9,9.7,6.9,Vocational,Diploma,42,True,Diploma,"Marketing Professional, Accountant","CA Foundation, Diploma in Finance","Communication, Technical Skills",Lack of Focus
Male,65.2,"Geography, Physics",History,"Teamwork, Creativity","Reading, Technology",Ambivert,Neutral,False,False,Low,True,2.1,1.0,5.4,Vocational,Neutral,27,True,Diploma,"Artist, Historian","Bachelor of Arts, Literature Studies","Communication, Creativity",Lack of Focus
Female,80.0,"Geography, Chemistry",History,"Teamwork, Critical Thinking","Art, Music",Introvert,Neutral,True,False,Low,False,1.8,6.2,3.3,Vocational,PUC,34,True,Diploma,"Economist, Accountant","CA Foundation, Diploma in Finance","Networking, Coding",Lack of Focus
Male,76.4,"Chemistry, Geography",Biology,"Teamwork, Critical Thinking","Sports, Music",Extrovert,Neutral,True,False,High,True,7.2,5.9,3.7,Academic,PUC,29,False,Diploma,"Writer, Artist","Diploma in Fine Arts, Literature Studies","Time Management, Creativity",Time Management
Male,80.3,"Geography, Physics",Biology,"Leadership, Teamwork","Sports, Writing",Extrovert,Academic,True,True,Low,False,1.1,1.5,2.7,Neutral,Neutral,26,False,PUC,"Designer, Historian","Bachelor of Arts, Literature Studies","Time Management, Networking",Lack of Focus
